time,datetime_kst,open,high,low,close,volume,days
1599226200,2020-09-04 00:00:00,17.2882,20.1164,14.2163,16.0155,104808000,5
1599831000,2020-09-11 00:00:00,14.2532,15.5814,13.6937,14.2034,74826000,4
1600435800,2020-09-18 00:00:00,15.0717,16.2623,14.0703,14.6149,66400500,5
1601040600,2020-09-25 00:00:00,13.7499,15.2978,13.4637,14.9767,94279500,5
1601645400,2020-10-02 00:00:00,15.5446,17.5188,15.2739,15.8236,97446000,5
1602250200,2020-10-09 00:00:00,16.2707,19.8613,16.2494,19.7127,74719500,5
1602855000,2020-10-16 00:00:00,20.4362,21.0047,18.9691,19.7728,60724500,5
1603459800,2020-10-23 00:00:00,20.2205,20.6042,18.2520,18.7701,43117500,5
1604064600,2020-10-30 00:00:00,18.2985,18.5408,15.5116,16.0827,59365500,5
1604673000,2020-11-06 00:00:00,16.6111,22.9467,15.9154,22.7651,76896000,5
1605277800,2020-11-13 00:00:00,24.1890,24.8059,19.7747,22.0306,67986000,5
1605882600,2020-11-20 00:00:00,22.5494,24.2051,21.9783,23.2542,51490500,5
1606487400,2020-11-27 00:00:00,23.6773,25.7814,23.3381,25.2762,37281000,4
1607092200,2020-12-04 00:00:00,25.4235,30.2273,24.4861,30.1898,48852000,5
1607697000,2020-12-11 00:00:00,30.7532,31.2739,26.4223,27.2912,59145000,5
1608301800,2020-12-18 00:00:00,28.0909,30.0309,27.9081,29.2060,39481500,5
1608820200,2020-12-24 00:00:00,28.1019,28.9005,27.2944,28.7390,24831000,4
1609425000,2020-12-31 00:00:00,29.6771,30.2211,27.4112,30.1391,29053500,4
1610116200,2021-01-08 00:00:00,30.6947,36.7712,29.0071,34.6824,66585000,5
1610721000,2021-01-15 00:00:00,33.8864,40.3286,33.8560,36.6569,54699000,5
1611325800,2021-01-22 00:00:00,38.2947,42.1784,38.1952,39.5313,48201000,4
1611930600,2021-01-29 00:00:00,40.7169,40.8397,31.5346,32.3700,76563000,5
1612535400,2021-02-05 00:00:00,34.0033,38.5687,33.5679,35.5895,55365000,5
1613140200,2021-02-12 00:00:00,36.3054,44.5935,36.2899,44.3596,77992500,5
1613745000,2021-02-19 00:00:00,45.8760,46.3761,39.7549,44.3855,72904500,4
1614349800,2021-02-26 00:00:00,42.6455,43.5494,33.9872,37.5162,132769500,5
1614954600,2021-03-05 00:00:00,39.3394,41.6634,26.8743,31.7394,131197300,5
1615559400,2021-03-12 00:00:00,31.7007,33.9588,26.6514,32.3888,104851500,5
1616160600,2021-03-19 00:00:00,32.7570,37.9419,31.3809,33.6777,110837700,5
1616765400,2021-03-26 00:00:00,34.8310,37.0213,29.1838,36.5428,142868400,5
1617283800,2021-04-01 00:00:00,35.2727,41.1482,33.2366,41.1191,99506700,4
1617975000,2021-04-09 00:00:00,43.1746,43.9212,40.7895,43.1261,80534700,5
1618579800,2021-04-16 00:00:00,42.3893,42.7868,39.3933,41.4488,66479200,5
1619184600,2021-04-23 00:00:00,40.4986,41.0028,35.9126,38.9279,83495100,5
1619789400,2021-04-30 00:00:00,38.8697,41.6039,35.4472,35.7768,73037600,5
