time,datetime_kst,open,high,low,close,volume,days
1641565800,2022-01-07 00:00:00,39.9828,40.9500,33.8292,34.3223,1226677200,5
1642170600,2022-01-14 00:00:00,32.9596,37.1478,31.4707,34.2437,1295814200,5
1642775400,2022-01-21 00:00:00,32.6333,33.2193,26.9204,27.0014,852856000,4
1643380200,2022-01-28 00:00:00,25.6578,28.0401,22.9514,26.8585,1930904000,5
1643985000,2022-02-04 00:00:00,27.1825,31.1467,26.6298,27.9686,1037043000,5
1644589800,2022-02-11 00:00:00,28.1449,30.0556,25.0431,25.3862,986378600,5
1645194600,2022-02-18 00:00:00,25.2051,27.5398,23.4946,24.0330,923587200,5
1645799400,2022-02-25 00:00:00,23.3660,24.7811,19.3493,24.7334,1151903600,4
1646404200,2022-03-04 00:00:00,24.0426,25.6244,22.3940,22.9133,1166321400,5
1647009000,2022-03-11 00:00:00,22.8943,23.1277,19.4256,20.1736,1248152400,5
1647610200,2022-03-18 00:00:00,19.9211,25.4481,18.8491,25.3338,1177478600,5
1648215000,2022-03-25 00:00:00,25.1861,27.4255,24.1903,27.1253,983223200,5
1648819800,2022-04-01 00:00:00,27.1205,29.9984,26.8394,27.6018,899501000,5
1649424600,2022-04-08 00:00:00,27.8162,29.3266,24.5381,24.7001,1040308800,5
1649943000,2022-04-14 00:00:00,23.7424,24.2903,22.3130,22.3940,791771000,4
1650634200,2022-04-22 00:00:00,22.1414,24.1903,19.6686,19.7782,1080978600,5
1651239000,2022-04-29 00:00:00,19.4446,20.5643,17.2481,17.4054,1646655800,5
1651843800,2022-05-06 00:00:00,17.2719,20.2260,15.7711,16.4905,1958625000,5
1652448600,2022-05-13 00:00:00,15.5138,15.9235,12.7169,15.0707,2400472200,5
1653053400,2022-05-20 00:00:00,14.8324,15.7615,11.8783,13.0266,1804601400,5
1653658200,2022-05-27 00:00:00,13.1743,15.8854,12.1166,15.8616,1720980400,5
1654263000,2022-06-03 00:00:00,15.8664,16.6668,14.9849,15.3137,1429638000,4
1654867800,2022-06-10 00:00:00,16.0188,16.2618,12.7074,12.7646,1420862800,5
1655472600,2022-06-17 00:00:00,11.5639,12.3500,10.1583,10.8015,2235220800,5
1656077400,2022-06-24 00:00:00,11.3495,13.3601,11.2208,13.3316,1376389600,4
1656682200,2022-07-01 00:00:00,13.5079,13.5793,10.8396,11.6210,2021794400,5
1657287000,2022-07-08 00:00:00,11.1541,13.4888,10.9588,13.2887,1448544800,4
1657891800,2022-07-15 00:00:00,12.9599,12.9933,11.2542,12.7646,1599239600,5
1658496600,2022-07-22 00:00:00,13.1553,15.0230,12.3024,14.0701,1613852600,5
